chunk_id,doc_id,pdf_page,chunk_ordinal,source_channel,chars,actual_text_tokens,actual_rendered_tokens,est_tokens,est_prompt_tokens,header_increment,chars_per_actual_token,ratio_text_actual_over_est,ratio_rendered_actual_over_est_prompt,labels
QMM:p40:1,QMM,40,1,native,1107,234,244,276,290,10,4.730769,0.847826,0.841379,none_observed
QMM:p40:2,QMM,40,2,native,434,79,89,108,122,10,5.493671,0.731481,0.729508,none_observed
QMM:p41:0,QMM,41,0,native,1157,212,222,289,303,10,5.457547,0.733564,0.732673,none_observed
QMM:p41:1,QMM,41,1,native,814,172,182,203,217,10,4.732558,0.847291,0.83871,none_observed
QMM:p41:2,QMM,41,2,native,1389,276,286,347,361,10,5.032609,0.795389,0.792244,none_observed
QMM:p42:0,QMM,42,0,native,520,102,112,130,144,10,5.098039,0.784615,0.777778,none_observed
QMM:p42:1,QMM,42,1,native,1372,259,269,343,357,10,5.297297,0.755102,0.753501,none_observed
QMM:p42:2,QMM,42,2,native,244,48,58,61,75,10,5.083333,0.786885,0.773333,none_observed
QMM:p42:3,QMM,42,3,native,1167,231,241,291,305,10,5.051948,0.793814,0.790164,none_observed
QMM:p43:0,QMM,43,0,native,1292,236,246,323,337,10,5.474576,0.73065,0.72997,none_observed
QMM:p43:1,QMM,43,1,native,697,126,136,174,188,10,5.531746,0.724138,0.723404,none_observed
QMM:p43:2,QMM,43,2,native,252,53,63,63,77,10,4.754717,0.84127,0.818182,none_observed
QMM:p43:3,QMM,43,3,native,1254,254,264,313,327,10,4.937008,0.811502,0.807339,none_observed
QMM:p43:4,QMM,43,4,native,437,79,89,109,123,10,5.531646,0.724771,0.723577,none_observed
QMM:p44:0,QMM,44,0,native,1389,250,260,347,361,10,5.556,0.720461,0.720222,none_observed
QMM:p44:1,QMM,44,1,native,295,55,65,73,87,10,5.363636,0.753425,0.747126,none_observed
QMM:p44:2,QMM,44,2,native,1360,259,269,340,354,10,5.250965,0.761765,0.759887,none_observed
QMM:p44:3,QMM,44,3,native,434,76,86,108,122,10,5.710526,0.703704,0.704918,none_observed
QMM:p45:0,QMM,45,0,native,502,94,104,125,139,10,5.340426,0.752,0.748201,none_observed
QMM:p45:1,QMM,45,1,native,1387,238,248,346,360,10,5.827731,0.687861,0.688889,none_observed
QMM:p45:2,QMM,45,2,native,126,22,32,31,45,10,5.727273,0.709677,0.711111,none_observed
QMM:p45:3,QMM,45,3,native,715,149,159,178,192,10,4.798658,0.837079,0.828125,none_observed
QMM:p46:0,QMM,46,0,native,1067,208,218,266,280,10,5.129808,0.781955,0.778571,none_observed
QMM:p46:1,QMM,46,1,native,1375,284,294,343,357,10,4.841549,0.827988,0.823529,none_observed
QMM:p46:2,QMM,46,2,native,528,99,109,132,146,10,5.333333,0.75,0.746575,none_observed
QMM:p46:3,QMM,46,3,native,743,144,154,185,199,10,5.159722,0.778378,0.773869,none_observed
QMM:p47:0,QMM,47,0,native,396,85,95,99,113,10,4.658824,0.858586,0.840708,none_observed
QMM:p48:0,QMM,48,0,native,1396,260,270,349,363,10,5.369231,0.744986,0.743802,none_observed
QMM:p48:1,QMM,48,1,native,1258,238,248,314,328,10,5.285714,0.757962,0.756098,none_observed
QMM:p48:2,QMM,48,2,native,225,45,55,56,70,10,5.0,0.803571,0.785714,none_observed
QMM:p49:0,QMM,49,0,native,1320,271,281,330,344,10,4.870849,0.821212,0.81686,none_observed
QMM:p49:1,QMM,49,1,native,1082,198,208,270,284,10,5.464646,0.733333,0.732394,none_observed
QMM:p4:0,QMM,4,0,native,1398,376,387,349,363,11,3.718085,1.077364,1.066116,none_observed
QMM:p4:1,QMM,4,1,native,205,59,70,51,65,11,3.474576,1.156863,1.076923,none_observed
QMM:p50:0,QMM,50,0,native,1196,217,227,299,313,10,5.511521,0.725753,0.72524,none_observed
QMM:p50:1,QMM,50,1,native,984,182,192,246,260,10,5.406593,0.739837,0.738462,none_observed
QMM:p51:0,QMM,51,0,native,1379,268,278,344,358,10,5.145522,0.77907,0.776536,none_observed
QMM:p51:1,QMM,51,1,native,1187,216,226,296,310,10,5.49537,0.72973,0.729032,none_observed
QMM:p51:2,QMM,51,2,native,1069,202,212,267,281,10,5.292079,0.756554,0.754448,none_observed
QMM:p52:0,QMM,52,0,native,1201,232,242,300,314,10,5.176724,0.773333,0.770701,none_observed
QMM:p52:1,QMM,52,1,native,934,198,208,233,247,10,4.717172,0.849785,0.842105,none_observed
QMM:p53:0,QMM,53,0,native,1426,228,238,356,370,10,6.254386,0.640449,0.643243,none_observed
QMM:p53:1,QMM,53,1,native,531,69,79,132,146,10,7.695652,0.522727,0.541096,none_observed
QMM:p53:2,QMM,53,2,native,622,125,135,155,169,10,4.976,0.806452,0.798817,none_observed
QMM:p53:3,QMM,53,3,native,1175,259,269,293,307,10,4.53668,0.883959,0.876221,none_observed
QMM:p53:4,QMM,53,4,native,379,76,86,94,108,10,4.986842,0.808511,0.796296,none_observed
QMM:p54:0,QMM,54,0,native,1350,285,295,337,351,10,4.736842,0.845697,0.840456,none_observed
QMM:p54:1,QMM,54,1,native,1311,285,295,327,341,10,4.6,0.87156,0.865103,none_observed
QMM:p54:2,QMM,54,2,native,578,136,146,144,158,10,4.25,0.944444,0.924051,none_observed
QMM:p55:0,QMM,55,0,native,1397,285,295,349,363,10,4.901754,0.816619,0.812672,none_observed
QMM:p55:1,QMM,55,1,native,1352,264,274,338,352,10,5.121212,0.781065,0.778409,none_observed
QMM:p55:2,QMM,55,2,native,578,110,120,144,158,10,5.254545,0.763889,0.759494,none_observed
QMM:p56:0,QMM,56,0,native,1241,253,263,310,324,10,4.905138,0.816129,0.811728,none_observed
QMM:p56:1,QMM,56,1,native,1244,255,265,311,325,10,4.878431,0.819936,0.815385,none_observed
QMM:p56:2,QMM,56,2,native,710,141,151,177,191,10,5.035461,0.79661,0.790576,none_observed
QMM:p57:0,QMM,57,0,native,500,103,113,125,139,10,4.854369,0.824,0.81295,none_observed
QMM:p57:1,QMM,57,1,native,1271,259,269,317,331,10,4.907336,0.817035,0.812689,none_observed
QMM:p57:2,QMM,57,2,native,947,173,183,236,250,10,5.473988,0.733051,0.732,none_observed
QMM:p57:3,QMM,57,3,native,1403,271,281,350,364,10,5.177122,0.774286,0.771978,none_observed
QMM:p58:0,QMM,58,0,native,1390,261,271,347,361,10,5.32567,0.752161,0.750693,none_observed
QMM:p58:1,QMM,58,1,native,1389,270,280,347,361,10,5.144444,0.778098,0.775623,none_observed
QMM:p58:2,QMM,58,2,native,229,41,51,57,71,10,5.585366,0.719298,0.71831,none_observed
QMM:p59:0,QMM,59,0,native,1383,271,281,345,359,10,5.103321,0.785507,0.78273,none_observed
QMM:p59:1,QMM,59,1,native,1399,309,319,349,363,10,4.527508,0.885387,0.878788,none_observed
QMM:p59:2,QMM,59,2,native,165,30,40,41,55,10,5.5,0.731707,0.727273,none_observed
QMM:p5:0,QMM,5,0,native,1398,348,359,349,363,11,4.017241,0.997135,0.988981,none_observed
QMM:p5:1,QMM,5,1,native,251,63,74,62,76,11,3.984127,1.016129,0.973684,none_observed
QMM:p60:0,QMM,60,0,native,1250,224,234,312,326,10,5.580357,0.717949,0.717791,none_observed
QMM:p60:1,QMM,60,1,native,158,26,36,39,53,10,6.076923,0.666667,0.679245,none_observed
QMM:p61:0,QMM,61,0,native,510,87,97,127,141,10,5.862069,0.685039,0.687943,none_observed
QMM:p62:0,QMM,62,0,native,1391,265,275,347,361,10,5.249057,0.763689,0.761773,none_observed
QMM:p62:1,QMM,62,1,native,784,142,152,196,210,10,5.521127,0.72449,0.72381,none_observed
QMM:p63:0,QMM,63,0,native,465,85,95,116,130,10,5.470588,0.732759,0.730769,none_observed
QMM:p64:0,QMM,64,0,native,519,85,95,129,143,10,6.105882,0.658915,0.664336,none_observed
QMM:p65:0,QMM,65,0,native,1298,266,276,324,338,10,4.879699,0.820988,0.816568,none_observed
QMM:p65:1,QMM,65,1,native,1381,276,286,345,359,10,5.003623,0.8,0.796657,none_observed
QMM:p65:2,QMM,65,2,native,121,27,37,30,44,10,4.481481,0.9,0.840909,none_observed
QMM:p66:0,QMM,66,0,native,1092,234,244,273,287,10,4.666667,0.857143,0.850174,none_observed
QMM:p66:1,QMM,66,1,native,627,131,141,156,170,10,4.78626,0.839744,0.829412,none_observed
QMM:p67:0,QMM,67,0,native,843,164,174,210,224,10,5.140244,0.780952,0.776786,none_observed
QMM:p67:1,QMM,67,1,native,1332,256,266,333,347,10,5.203125,0.768769,0.766571,none_observed
QMM:p67:2,QMM,67,2,native,1384,276,286,346,360,10,5.014493,0.797688,0.794444,none_observed
QMM:p67:3,QMM,67,3,native,273,52,62,68,82,10,5.25,0.764706,0.756098,none_observed
QMM:p68:0,QMM,68,0,native,1386,297,307,346,360,10,4.666667,0.858382,0.852778,none_observed
QMM:p68:1,QMM,68,1,native,181,35,45,45,59,10,5.171429,0.777778,0.762712,none_observed
QMM:p68:2,QMM,68,2,native,985,201,211,246,260,10,4.900498,0.817073,0.811538,none_observed
QMM:p69:0,QMM,69,0,native,1176,200,210,294,308,10,5.88,0.680272,0.681818,none_observed
QMM:p69:1,QMM,69,1,native,1025,210,220,256,270,10,4.880952,0.820312,0.814815,none_observed
QMM:p69:2,QMM,69,2,native,1161,230,240,290,304,10,5.047826,0.793103,0.789474,none_observed
QMM:p69:3,QMM,69,3,native,393,76,86,98,112,10,5.171053,0.77551,0.767857,none_observed
QMM:p6:0,QMM,6,0,native,1377,341,352,344,358,11,4.038123,0.991279,0.98324,none_observed
QMM:p6:1,QMM,6,1,native,342,83,94,85,99,11,4.120482,0.976471,0.949495,none_observed
QMM:p70:0,QMM,70,0,native,1236,241,251,309,323,10,5.128631,0.779935,0.77709,none_observed
QMM:p70:1,QMM,70,1,native,1089,193,203,272,286,10,5.642487,0.709559,0.70979,none_observed
QMM:p70:2,QMM,70,2,native,1210,146,156,302,316,10,8.287671,0.483444,0.493671,none_observed
QMM:p71:0,QMM,71,0,native,1248,248,258,312,326,10,5.032258,0.794872,0.791411,none_observed
QMM:p71:1,QMM,71,1,native,1071,205,215,267,281,10,5.22439,0.76779,0.765125,none_observed
QMM:p72:0,QMM,72,0,native,1393,268,278,348,362,10,5.197761,0.770115,0.767956,none_observed
QMM:p72:1,QMM,72,1,native,530,102,112,132,146,10,5.196078,0.772727,0.767123,none_observed
QMM:p73:0,QMM,73,0,native,1393,293,303,348,362,10,4.754266,0.841954,0.837017,none_observed
QMM:p73:1,QMM,73,1,native,1157,220,230,289,303,10,5.259091,0.761246,0.759076,none_observed
QMM:p74:0,QMM,74,0,native,1276,274,284,319,333,10,4.656934,0.858934,0.852853,none_observed
QMM:p74:1,QMM,74,1,native,1386,274,284,346,360,10,5.058394,0.791908,0.788889,none_observed
QMM:p74:2,QMM,74,2,native,596,106,116,149,163,10,5.622642,0.711409,0.711656,none_observed
QMM:p75:0,QMM,75,0,native,429,91,101,107,121,10,4.714286,0.850467,0.834711,none_observed
QMM:p75:1,QMM,75,1,native,1341,169,179,335,349,10,7.934911,0.504478,0.512894,none_observed
QMM:p75:2,QMM,75,2,native,910,122,132,227,241,10,7.459016,0.537445,0.547718,none_observed
QMM:p75:3,QMM,75,3,native,1249,244,254,312,326,10,5.118852,0.782051,0.779141,none_observed
QMM:p76:0,QMM,76,0,native,964,192,202,241,255,10,5.020833,0.79668,0.792157,none_observed
QMM:p76:1,QMM,76,1,native,561,116,126,140,154,10,4.836207,0.828571,0.818182,none_observed
QMM:p76:2,QMM,76,2,native,993,205,215,248,262,10,4.843902,0.826613,0.820611,none_observed
QMM:p76:3,QMM,76,3,native,878,170,180,219,233,10,5.164706,0.776256,0.772532,none_observed
QMM:p77:0,QMM,77,0,native,1320,251,261,330,344,10,5.258964,0.760606,0.758721,none_observed
QMM:p77:1,QMM,77,1,native,1363,277,287,340,354,10,4.920578,0.814706,0.810734,none_observed
QMM:p78:0,QMM,78,0,native,1014,194,204,253,267,10,5.226804,0.766798,0.764045,none_observed
QMM:p78:1,QMM,78,1,native,1283,244,254,320,334,10,5.258197,0.7625,0.760479,none_observed
QMM:p78:2,QMM,78,2,native,1260,251,261,315,329,10,5.01992,0.796825,0.793313,none_observed
QMM:p79:0,QMM,79,0,native,1130,225,235,282,296,10,5.022222,0.797872,0.793919,none_observed
QMM:p79:1,QMM,79,1,native,1295,276,286,323,337,10,4.692029,0.854489,0.848665,none_observed
QMM:p79:2,QMM,79,2,native,766,144,154,191,205,10,5.319444,0.753927,0.75122,none_observed
QMM:p7:0,QMM,7,0,native,331,93,104,82,96,11,3.55914,1.134146,1.083333,none_observed
QMM:p80:0,QMM,80,0,native,1309,252,262,327,341,10,5.194444,0.770642,0.768328,none_observed
QMM:p80:1,QMM,80,1,native,1289,259,269,322,336,10,4.976834,0.804348,0.800595,none_observed
QMM:p80:2,QMM,80,2,native,625,127,137,156,170,10,4.92126,0.814103,0.805882,none_observed
QMM:p81:0,QMM,81,0,native,1052,230,240,263,277,10,4.573913,0.874525,0.866426,none_observed
QMM:p81:1,QMM,81,1,native,1187,258,268,296,310,10,4.600775,0.871622,0.864516,none_observed
QMM:p81:2,QMM,81,2,native,453,98,108,113,127,10,4.622449,0.867257,0.850394,none_observed
QMM:p82:0,QMM,82,0,native,1371,326,336,342,356,10,4.205521,0.953216,0.94382,none_observed
QMM:p82:1,QMM,82,1,native,1253,239,249,313,327,10,5.242678,0.763578,0.761468,none_observed
QMM:p82:2,QMM,82,2,native,936,200,210,234,248,10,4.68,0.854701,0.846774,none_observed
QMM:p83:0,QMM,83,0,native,1156,230,240,289,303,10,5.026087,0.795848,0.792079,none_observed
QMM:p83:1,QMM,83,1,native,1394,180,190,348,362,10,7.744444,0.517241,0.524862,none_observed
QMM:p83:2,QMM,83,2,native,981,192,202,245,259,10,5.109375,0.783673,0.779923,none_observed
QMM:p84:0,QMM,84,0,native,1105,204,214,276,290,10,5.416667,0.73913,0.737931,none_observed
QMM:p84:1,QMM,84,1,native,1352,246,256,338,352,10,5.495935,0.727811,0.727273,none_observed
QMM:p84:2,QMM,84,2,native,279,36,46,69,83,10,7.75,0.521739,0.554217,none_observed
QMM:p85:0,QMM,85,0,native,1192,114,124,298,312,10,10.45614,0.38255,0.397436,none_observed
QMM:p85:1,QMM,85,1,native,665,66,76,166,180,10,10.075758,0.39759,0.422222,none_observed
QMM:p85:2,QMM,85,2,native,1092,155,165,273,287,10,7.045161,0.567766,0.574913,none_observed
QMM:p85:3,QMM,85,3,native,1172,212,222,293,307,10,5.528302,0.723549,0.723127,none_observed
QMM:p85:4,QMM,85,4,native,401,75,85,100,114,10,5.346667,0.75,0.745614,none_observed
QMM:p86:0,QMM,86,0,native,1143,205,215,285,299,10,5.57561,0.719298,0.719064,none_observed
QMM:p86:1,QMM,86,1,native,1359,306,316,339,353,10,4.441176,0.902655,0.895184,none_observed
QMM:p86:2,QMM,86,2,native,919,217,227,229,243,10,4.235023,0.947598,0.934156,none_observed
QMM:p87:0,QMM,87,0,native,1242,197,207,310,324,10,6.304569,0.635484,0.638889,none_observed
QMM:p87:1,QMM,87,1,native,252,53,63,63,77,10,4.754717,0.84127,0.818182,none_observed
QMM:p88:0,QMM,88,0,native,701,48,58,175,189,10,14.604167,0.274286,0.306878,none_observed
QMM:p88:1,QMM,88,1,native,660,49,59,165,179,10,13.469388,0.29697,0.329609,none_observed
QMM:p88:2,QMM,88,2,native,1217,163,173,304,318,10,7.466258,0.536184,0.544025,none_observed
QMM:p88:3,QMM,88,3,native,377,91,101,94,108,10,4.142857,0.968085,0.935185,none_observed
QMM:p89:0,QMM,89,0,native,1281,261,271,320,334,10,4.908046,0.815625,0.811377,none_observed
QMM:p89:1,QMM,89,1,native,473,87,97,118,132,10,5.436782,0.737288,0.734848,none_observed
QMM:p8:0,QMM,8,0,native,1344,253,264,336,350,11,5.312253,0.752976,0.754286,none_observed
QMM:p8:1,QMM,8,1,native,1359,274,285,339,353,11,4.959854,0.80826,0.807365,none_observed
QMM:p8:2,QMM,8,2,native,1378,364,375,344,358,11,3.785714,1.05814,1.047486,none_observed
QMM:p8:3,QMM,8,3,native,1465,299,310,366,380,11,4.899666,0.81694,0.815789,none_observed
QMM:p90:0,QMM,90,0,native,1375,240,250,343,357,10,5.729167,0.699708,0.70028,none_observed
QMM:p90:1,QMM,90,1,native,337,64,74,84,98,10,5.265625,0.761905,0.755102,none_observed
QMM:p90:2,QMM,90,2,native,648,129,139,162,176,10,5.023256,0.796296,0.789773,none_observed
QMM:p90:3,QMM,90,3,native,904,193,203,226,240,10,4.683938,0.853982,0.845833,none_observed
QMM:p91:0,QMM,91,0,native,929,195,205,232,246,10,4.764103,0.840517,0.833333,none_observed
QMM:p92:0,QMM,92,0,native,1338,237,247,334,348,10,5.64557,0.709581,0.70977,none_observed
QMM:p92:1,QMM,92,1,native,849,181,191,212,226,10,4.690608,0.853774,0.845133,none_observed
QMM:p92:2,QMM,92,2,native,1027,215,225,256,270,10,4.776744,0.839844,0.833333,none_observed
QMM:p93:0,QMM,93,0,native,832,180,190,208,222,10,4.622222,0.865385,0.855856,none_observed
QMM:p93:1,QMM,93,1,native,1375,237,247,343,357,10,5.801688,0.690962,0.691877,none_observed
QMM:p93:2,QMM,93,2,native,1135,202,212,283,297,10,5.618812,0.713781,0.713805,none_observed
QMM:p93:3,QMM,93,3,native,549,106,116,137,151,10,5.179245,0.773723,0.768212,none_observed
QMM:p94:0,QMM,94,0,native,1350,285,295,337,351,10,4.736842,0.845697,0.840456,none_observed
QMM:p94:1,QMM,94,1,native,1198,252,262,299,313,10,4.753968,0.842809,0.837061,none_observed
QMM:p94:2,QMM,94,2,native,284,63,73,71,85,10,4.507937,0.887324,0.858824,none_observed
QMM:p95:0,QMM,95,0,native,992,229,239,248,262,10,4.331878,0.923387,0.912214,none_observed
QMM:p95:1,QMM,95,1,native,1192,241,251,298,312,10,4.946058,0.808725,0.804487,none_observed
QMM:p95:2,QMM,95,2,native,632,129,139,158,172,10,4.899225,0.816456,0.80814,none_observed
QMM:p96:0,QMM,96,0,native,1385,281,291,346,360,10,4.928826,0.812139,0.808333,none_observed
QMM:p96:1,QMM,96,1,native,1361,245,255,340,354,10,5.555102,0.720588,0.720339,none_observed
QMM:p96:2,QMM,96,2,native,265,56,66,66,80,10,4.732143,0.848485,0.825,none_observed
QMM:p97:0,QMM,97,0,native,1347,243,253,336,350,10,5.54321,0.723214,0.722857,none_observed
QMM:p97:1,QMM,97,1,native,1159,196,206,289,303,10,5.913265,0.678201,0.679868,none_observed
QMM:p98:0,QMM,98,0,native,126,25,35,31,45,10,5.04,0.806452,0.777778,none_observed
QMM:p98:1,QMM,98,1,native,1391,253,263,347,361,10,5.498024,0.729107,0.728532,none_observed
QMM:p98:2,QMM,98,2,native,582,105,115,145,159,10,5.542857,0.724138,0.72327,none_observed
QMM:p98:3,QMM,98,3,native,1258,223,233,314,328,10,5.641256,0.710191,0.710366,none_observed
QMM:p98:4,QMM,98,4,native,431,93,103,107,121,10,4.634409,0.869159,0.85124,none_observed
QMM:p99:0,QMM,99,0,native,1269,261,271,317,331,10,4.862069,0.823344,0.818731,none_observed
QMM:p99:1,QMM,99,1,native,1377,256,266,344,358,10,5.378906,0.744186,0.743017,none_observed
QMM:p9:0,QMM,9,0,native,1369,290,301,342,356,11,4.72069,0.847953,0.845506,none_observed
QMM:p9:1,QMM,9,1,native,767,168,179,191,205,11,4.565476,0.879581,0.873171,none_observed
SMM:p10:0,SMM,10,0,native,1323,274,284,330,344,10,4.828467,0.830303,0.825581,none_observed
SMM:p10:1,SMM,10,1,native,1381,330,340,345,359,10,4.184848,0.956522,0.947075,none_observed
SMM:p10:2,SMM,10,2,native,1317,245,255,329,343,10,5.37551,0.744681,0.74344,none_observed
SMM:p10:3,SMM,10,3,native,886,193,203,221,235,10,4.590674,0.873303,0.86383,none_observed
SMM:p11:0,SMM,11,0,native,1390,305,315,347,361,10,4.557377,0.878963,0.872576,none_observed
SMM:p11:1,SMM,11,1,native,1292,317,327,323,337,10,4.07571,0.981424,0.970326,none_observed
SMM:p11:2,SMM,11,2,native,245,61,71,61,75,10,4.016393,1.0,0.946667,none_observed
SMM:p12:0,SMM,12,0,native,870,182,191,217,231,9,4.78022,0.83871,0.82684,none_observed
SMM:p13:0,SMM,13,0,native,1435,273,282,358,372,9,5.25641,0.76257,0.758065,none_observed
SMM:p13:1,SMM,13,1,native,1342,248,257,335,349,9,5.41129,0.740299,0.73639,none_observed
SMM:p13:2,SMM,13,2,native,298,58,67,74,88,9,5.137931,0.783784,0.761364,none_observed
SMM:p14:0,SMM,14,0,native,1231,189,198,307,321,9,6.513228,0.615635,0.616822,none_observed
SMM:p14:1,SMM,14,1,native,1393,232,241,348,362,9,6.00431,0.666667,0.665746,none_observed
SMM:p14:2,SMM,14,2,native,1322,223,232,330,344,9,5.928251,0.675758,0.674419,none_observed
SMM:p14:3,SMM,14,3,native,1317,213,222,329,343,9,6.183099,0.647416,0.64723,none_observed
SMM:p14:4,SMM,14,4,native,146,33,42,36,50,9,4.424242,0.916667,0.84,none_observed
SMM:p15:0,SMM,15,0,native,1389,213,222,347,361,9,6.521127,0.613833,0.614958,none_observed
SMM:p15:1,SMM,15,1,native,1282,229,238,320,334,9,5.598253,0.715625,0.712575,none_observed
SMM:p15:2,SMM,15,2,native,602,102,111,150,164,9,5.901961,0.68,0.676829,none_observed
SMM:p15:3,SMM,15,3,native,1392,237,246,348,362,9,5.873418,0.681034,0.679558,none_observed
SMM:p15:4,SMM,15,4,native,501,80,89,125,139,9,6.2625,0.64,0.640288,none_observed
SMM:p16:0,SMM,16,0,native,1060,169,178,265,279,9,6.272189,0.637736,0.637993,none_observed
SMM:p16:1,SMM,16,1,native,1389,238,247,347,361,9,5.836134,0.685879,0.684211,none_observed
SMM:p16:2,SMM,16,2,native,1264,204,213,316,330,9,6.196078,0.64557,0.645455,none_observed
SMM:p16:3,SMM,16,3,native,1257,223,232,314,328,9,5.636771,0.710191,0.707317,none_observed
SMM:p16:4,SMM,16,4,native,419,69,78,104,118,9,6.072464,0.663462,0.661017,none_observed
SMM:p17:0,SMM,17,0,native,1381,209,218,345,359,9,6.607656,0.605797,0.607242,none_observed
SMM:p17:1,SMM,17,1,native,1128,186,195,282,296,9,6.064516,0.659574,0.658784,none_observed
SMM:p17:2,SMM,17,2,native,811,123,132,202,216,9,6.593496,0.608911,0.611111,none_observed
SMM:p17:3,SMM,17,3,native,1332,194,203,333,347,9,6.865979,0.582583,0.585014,none_observed
SMM:p17:4,SMM,17,4,native,411,69,78,102,116,9,5.956522,0.676471,0.672414,none_observed
SMM:p18:0,SMM,18,0,native,1358,229,238,339,353,9,5.930131,0.675516,0.674221,none_observed
SMM:p18:1,SMM,18,1,native,1397,243,252,349,363,9,5.748971,0.696275,0.694215,none_observed
SMM:p18:2,SMM,18,2,native,732,133,142,183,197,9,5.503759,0.726776,0.720812,none_observed
SMM:p19:0,SMM,19,0,native,1169,225,234,292,306,9,5.195556,0.770548,0.764706,none_observed
SMM:p1:0,SMM,1,0,native,1389,311,321,347,361,10,4.466238,0.896254,0.889197,none_observed
SMM:p1:1,SMM,1,1,native,365,91,101,91,105,10,4.010989,1.0,0.961905,none_observed
SMM:p20:0,SMM,20,0,native,1351,253,264,337,351,11,5.339921,0.750742,0.752137,none_observed
SMM:p20:1,SMM,20,1,native,1174,231,242,293,307,11,5.082251,0.788396,0.788274,none_observed
SMM:p21:0,SMM,21,0,native,1076,240,251,269,283,11,4.483333,0.892193,0.886926,none_observed
SMM:p21:1,SMM,21,1,native,683,145,156,170,184,11,4.710345,0.852941,0.847826,none_observed
SMM:p21:2,SMM,21,2,native,1360,154,165,340,354,11,8.831169,0.452941,0.466102,none_observed
SMM:p22:0,SMM,22,0,native,1221,243,254,305,319,11,5.024691,0.796721,0.796238,none_observed
SMM:p22:1,SMM,22,1,native,277,55,66,69,83,11,5.036364,0.797101,0.795181,none_observed
SMM:p23:0,SMM,23,0,native,1210,121,132,302,316,11,10.0,0.400662,0.417722,whitespace_heavy
SMM:p23:1,SMM,23,1,native,1167,86,97,291,305,11,13.569767,0.295533,0.318033,whitespace_heavy
SMM:p23:10,SMM,23,10,native,1217,128,139,304,318,11,9.507812,0.421053,0.437107,whitespace_heavy
