pair_index,sep,left_chunk_id,right_chunk_id,left_rendered_tokens,right_rendered_tokens,joined_tokens,sep_incremental_tokens
2378,\n\n,NPM:p44:0,NPM:p44:1,230,291,522,1
2379,\n\n,NPM:p44:1,NPM:p44:2,291,266,558,1
2380,\n\n,NPM:p44:2,NPM:p44:3,266,38,304,0
2381,\n\n,NPM:p44:3,NPM:p45:0,38,315,353,0
2382,\n\n,NPM:p45:0,NPM:p46:0,315,167,482,0
2383,\n\n,NPM:p46:0,NPM:p46:1,167,294,461,0
2384,\n\n,NPM:p46:1,NPM:p47:0,294,416,710,0
2385,\n\n,NPM:p47:0,NPM:p47:1,416,339,755,0
2386,\n\n,NPM:p47:1,NPM:p48:0,339,327,666,0
2387,\n\n,NPM:p48:0,NPM:p48:1,327,272,599,0
2388,\n\n,NPM:p48:1,NPM:p48:2,272,158,430,0
2389,\n\n,NPM:p48:2,NPM:p49:0,158,267,425,0
2390,\n\n,NPM:p49:0,NPM:p49:1,267,266,533,0
2391,\n\n,NPM:p49:1,NPM:p49:2,266,180,446,0
2392,\n\n,NPM:p49:2,NPM:p50:0,180,259,439,0
2393,\n\n,NPM:p50:0,NPM:p50:1,259,154,414,1
2394,\n\n,NPM:p50:1,NPM:p50:2,154,267,421,0
2395,\n\n,NPM:p50:2,NPM:p50:3,267,70,338,1
2396,\n\n,NPM:p50:3,NPM:p51:0,70,184,254,0
2397,\n\n,NPM:p51:0,NPM:p51:1,184,296,480,0
2398,\n\n,NPM:p51:1,NPM:p51:2,296,76,372,0
2399,\n\n,NPM:p51:2,NPM:p51:3,76,281,357,0
2400,\n\n,NPM:p51:3,NPM:p52:0,281,255,536,0
2401,\n\n,NPM:p52:0,NPM:p52:1,255,266,521,0
2402,\n\n,NPM:p52:1,NPM:p52:2,266,71,337,0
2403,\n\n,NPM:p52:2,NPM:p52:3,71,286,358,1
2404,\n\n,NPM:p52:3,NPM:p52:4,286,106,392,0
2405,\n\n,NPM:p52:4,NPM:p52:5,106,38,144,0
2406,\n\n,NPM:p52:5,NPM:p53:0,38,227,265,0
2407,\n\n,NPM:p53:0,NPM:p53:1,227,308,536,1
2408,\n\n,NPM:p53:1,NPM:p53:2,308,214,522,0
2409,\n\n,NPM:p53:2,NPM:p53:3,214,99,314,1
2410,\n\n,NPM:p53:3,NPM:p54:0,99,190,289,0
2411,\n\n,NPM:p54:0,NPM:p54:1,190,266,457,1
2412,\n\n,NPM:p54:1,NPM:p54:2,266,268,535,1
2413,\n\n,NPM:p54:2,NPM:p54:3,268,125,394,1
2414,\n\n,NPM:p54:3,NPM:p55:0,125,251,376,0
2415,\n\n,NPM:p55:0,NPM:p55:1,251,224,475,0
2416,\n\n,NPM:p55:1,NPM:p55:2,224,242,466,0
2417,\n\n,NPM:p55:2,NPM:p55:3,242,28,270,0
2418,\n\n,NPM:p55:3,NPM:p55:4,28,113,141,0
2419,\n\n,NPM:p55:4,NPM:p56:0,113,239,353,1
2420,\n\n,NPM:p56:0,NPM:p56:1,239,243,482,0
2421,\n\n,NPM:p56:1,NPM:p56:2,243,149,392,0
2422,\n\n,NPM:p56:2,NPM:p57:0,149,211,360,0
2423,\n\n,NPM:p57:0,NPM:p57:1,211,298,510,1
2424,\n\n,NPM:p57:1,NPM:p57:2,298,247,546,1
2425,\n\n,NPM:p57:2,NPM:p58:0,247,272,519,0
2426,\n\n,NPM:p58:0,NPM:p58:1,272,120,393,1
2427,\n\n,NPM:p58:1,NPM:p58:2,120,311,431,0
2428,\n\n,NPM:p58:2,NPM:p58:3,311,120,432,1
2429,\n\n,NPM:p58:3,NPM:p59:0,120,217,337,0
2430,\n\n,NPM:p59:0,NPM:p59:1,217,244,462,1
2431,\n\n,NPM:p59:1,NPM:p59:2,244,133,378,1
2432,\n\n,NPM:p59:2,NPM:p60:0,133,245,378,0
2433,\n\n,NPM:p60:0,NPM:p60:1,245,296,541,0
2434,\n\n,NPM:p60:1,NPM:p60:2,296,109,405,0
2435,\n\n,NPM:p60:2,NPM:p61:0,109,301,410,0
2436,\n\n,NPM:p61:0,NPM:p61:1,301,222,524,1
2437,\n\n,NPM:p61:1,NPM:p61:2,222,85,307,0
2438,\n\n,NPM:p61:2,NPM:p62:0,85,76,161,0
2439,\n\n,NPM:p62:0,NPM:p63:0,76,262,338,0
2440,\n\n,NPM:p63:0,NPM:p63:1,262,277,539,0
2441,\n\n,NPM:p63:1,NPM:p63:2,277,187,464,0
2442,\n\n,NPM:p63:2,NPM:p64:0,187,270,457,0
2443,\n\n,NPM:p64:0,NPM:p64:1,270,79,350,1
2444,\n\n,NPM:p64:1,NPM:p64:2,79,180,259,0
2445,\n\n,NPM:p64:2,NPM:p64:3,180,160,341,1
2446,\n\n,NPM:p64:3,NPM:p64:4,160,158,319,1
2447,\n\n,NPM:p64:4,NPM:p64:5,158,170,328,0
2448,\n\n,NPM:p64:5,NPM:p64:6,170,54,225,1
2449,\n\n,NPM:p64:6,NPM:p65:0,54,255,309,0
2450,\n\n,NPM:p65:0,NPM:p65:1,255,63,318,0
2451,\n\n,NPM:p65:1,NPM:p65:2,63,272,335,0
2452,\n\n,NPM:p65:2,NPM:p65:3,272,140,413,1
2453,\n\n,NPM:p65:3,NPM:p65:4,140,141,281,0
2454,\n\n,NPM:p65:4,NPM:p66:0,141,139,280,0
2455,\n\n,NPM:p66:0,NPM:p66:1,139,275,414,0
2456,\n\n,NPM:p66:1,NPM:p66:2,275,101,376,0
2457,\n\n,NPM:p66:2,NPM:p67:0,101,251,352,0
2458,\n\n,NPM:p67:0,NPM:p67:1,251,277,528,0
2459,\n\n,NPM:p67:1,NPM:p67:2,277,177,454,0
2460,\n\n,NPM:p67:2,NPM:p68:0,177,205,382,0
2461,\n\n,NPM:p68:0,NPM:p68:1,205,241,447,1
2462,\n\n,NPM:p68:1,NPM:p68:2,241,195,436,0
2463,\n\n,NPM:p68:2,NPM:p68:3,195,212,407,0
2464,\n\n,NPM:p68:3,NPM:p69:0,212,290,503,1
2465,\n\n,NPM:p69:0,NPM:p69:1,290,288,578,0
2466,\n\n,NPM:p69:1,NPM:p69:2,288,279,567,0
2467,\n\n,NPM:p69:2,NPM:p69:3,279,272,551,0
2468,\n\n,NPM:p69:3,NPM:p69:4,272,55,327,0
2469,\n\n,NPM:p69:4,NPM:p70:0,55,103,158,0
2470,\n\n,NPM:p70:0,NPM:p70:1,103,286,389,0
2471,\n\n,NPM:p70:1,NPM:p70:2,286,269,556,1
2472,\n\n,NPM:p70:2,NPM:p70:3,269,237,506,0
2473,\n\n,NPM:p70:3,NPM:p70:4,237,279,516,0
2474,\n\n,NPM:p70:4,NPM:p71:0,279,318,597,0
2475,\n\n,NPM:p71:0,NPM:p72:0,318,122,440,0
2476,\n\n,NPM:p72:0,NPM:p72:1,122,133,255,0
2477,\n\n,NPM:p72:1,NPM:p72:2,133,47,181,1
2478,\n\n,NPM:p72:2,NPM:p72:3,47,268,316,1
2479,\n\n,NPM:p72:3,NPM:p72:4,268,127,395,0
2480,\n\n,NPM:p72:4,NPM:p73:0,127,272,399,0
2481,\n\n,NPM:p73:0,NPM:p73:1,272,266,538,0
2482,\n\n,NPM:p73:1,NPM:p73:2,266,89,356,1
2483,\n\n,NPM:p73:2,NPM:p74:0,89,136,225,0
2484,\n\n,NPM:p74:0,NPM:p74:1,136,285,421,0
2485,\n\n,NPM:p74:1,NPM:p74:2,285,208,493,0
2486,\n\n,NPM:p74:2,NPM:p74:3,208,309,517,0
2487,\n\n,NPM:p74:3,NPM:p74:4,309,101,411,1
2488,\n\n,NPM:p74:4,NPM:p75:0,101,50,151,0
2489,\n\n,NPM:p75:0,NPM:p75:1,50,288,338,0
2490,\n\n,NPM:p75:1,NPM:p75:2,288,97,385,0
2491,\n\n,NPM:p75:2,NPM:p75:3,97,98,195,0
2492,\n\n,NPM:p75:3,NPM:p75:4,98,279,377,0
2493,\n\n,NPM:p75:4,NPM:p75:5,279,304,583,0
2494,\n\n,NPM:p75:5,NPM:p76:0,304,252,556,0
2495,\n\n,NPM:p76:0,NPM:p76:1,252,191,443,0
2496,\n\n,NPM:p76:1,NPM:p76:2,191,290,481,0
2497,\n\n,NPM:p76:2,NPM:p76:3,290,194,485,1
2498,\n\n,NPM:p76:3,NPM:p76:4,194,102,296,0
2499,\n\n,NPM:p76:4,NPM:p77:0,102,116,218,0
2500,\n\n,NPM:p77:0,NPM:p78:0,116,267,383,0
2501,\n\n,NPM:p78:0,NPM:p78:1,267,201,469,1
2502,\n\n,NPM:p78:1,NPM:p78:2,201,227,428,0
2503,\n\n,NPM:p78:2,NPM:p78:3,227,151,378,0
2504,\n\n,NPM:p78:3,NPM:p79:0,151,344,495,0
2505,\n\n,NPM:p79:0,NPM:p79:1,344,38,382,0
2506,\n\n,NPM:p79:1,NPM:p80:0,38,166,204,0
2507,\n\n,NPM:p80:0,NPM:p80:1,166,218,384,0
2508,\n\n,NPM:p80:1,NPM:p80:2,218,281,499,0
2509,\n\n,NPM:p80:2,NPM:p80:3,281,153,434,0
2510,\n\n,NPM:p80:3,NPM:p81:0,153,298,451,0
2511,\n\n,NPM:p81:0,NPM:p81:1,298,142,440,0
2512,\n\n,NPM:p81:1,NPM:p81:2,142,305,447,0
2513,\n\n,NPM:p81:2,NPM:p81:3,305,165,470,0
2514,\n\n,NPM:p81:3,NPM:p81:4,165,70,235,0
2515,\n\n,NPM:p81:4,NPM:p82:0,70,219,289,0
2516,\n\n,NPM:p82:0,NPM:p82:1,219,234,453,0
2517,\n\n,NPM:p82:1,NPM:p83:0,234,248,482,0
2518,\n\n,NPM:p83:0,NPM:p83:1,248,215,463,0
2519,\n\n,NPM:p83:1,NPM:p83:2,215,281,496,0
2520,\n\n,NPM:p83:2,NPM:p83:3,281,152,433,0
2521,\n\n,NPM:p83:3,NPM:p84:0,152,222,374,0
2522,\n\n,NPM:p84:0,NPM:p84:1,222,154,376,0
2523,\n\n,NPM:p84:1,NPM:p84:2,154,39,194,1
2524,\n\n,NPM:p84:2,NPM:p85:0,39,118,157,0
2525,\n\n,NPM:p85:0,NPM:p85:1,118,311,429,0
2526,\n\n,NPM:p85:1,NPM:p85:2,311,214,525,0
2527,\n\n,NPM:p85:2,NPM:p85:3,214,273,487,0
2528,\n\n,NPM:p85:3,NPM:p85:4,273,41,314,0
2529,\n\n,NPM:p85:4,NPM:p86:0,41,314,355,0
2530,\n\n,NPM:p86:0,NPM:p86:1,314,44,358,0
2531,\n\n,NPM:p86:1,NPM:p87:0,44,312,356,0
2532,\n\n,NPM:p87:0,NPM:p87:1,312,260,572,0
2533,\n\n,NPM:p87:1,NPM:p87:2,260,75,335,0
2534,\n\n,NPM:p87:2,NPM:p88:0,75,322,397,0
2535,\n\n,NPM:p88:0,NPM:p88:1,322,63,385,0
2536,\n\n,NPM:p88:1,QMM:p1:0,63,343,406,0
2537,\n\n,QMM:p1:0,QMM:p1:1,343,150,494,1
2538,\n\n,QMM:p1:1,QMM:p2:0,150,354,505,1
2539,\n\n,QMM:p2:0,QMM:p2:1,354,150,505,1
2540,\n\n,QMM:p2:1,QMM:p3:0,150,337,488,1
2541,\n\n,QMM:p3:0,QMM:p3:1,337,135,473,1
2542,\n\n,QMM:p3:1,QMM:p4:0,135,387,523,1
2543,\n\n,QMM:p4:0,QMM:p4:1,387,70,458,1
2544,\n\n,QMM:p4:1,QMM:p5:0,70,359,429,0
2545,\n\n,QMM:p5:0,QMM:p5:1,359,74,434,1
2546,\n\n,QMM:p5:1,QMM:p6:0,74,352,426,0
2547,\n\n,QMM:p6:0,QMM:p6:1,352,94,447,1
2548,\n\n,QMM:p6:1,QMM:p7:0,94,104,199,1
2549,\n\n,QMM:p7:0,QMM:p8:0,104,264,369,1
2550,\n\n,QMM:p8:0,QMM:p8:1,264,285,550,1
2551,\n\n,QMM:p8:1,QMM:p8:2,285,375,661,1
2552,\n\n,QMM:p8:2,QMM:p8:3,375,310,686,1
2553,\n\n,QMM:p8:3,QMM:p9:0,310,301,612,1
2554,\n\n,QMM:p9:0,QMM:p9:1,301,179,481,1
2555,\n\n,QMM:p9:1,QMM:p10:0,179,283,463,1
2556,\n\n,QMM:p10:0,QMM:p10:1,283,228,511,0
2557,\n\n,QMM:p10:1,QMM:p11:0,228,215,444,1
2558,\n\n,QMM:p11:0,QMM:p11:1,215,246,461,0
2559,\n\n,QMM:p11:1,QMM:p11:2,246,80,326,0
2560,\n\n,QMM:p11:2,QMM:p12:0,80,250,330,0
2561,\n\n,QMM:p12:0,QMM:p12:1,250,334,585,1
2562,\n\n,QMM:p12:1,QMM:p12:2,334,278,613,1
2563,\n\n,QMM:p12:2,QMM:p12:3,278,88,367,1
2564,\n\n,QMM:p12:3,QMM:p12:4,88,142,231,1
2565,\n\n,QMM:p12:4,QMM:p13:0,142,272,415,1
2566,\n\n,QMM:p13:0,QMM:p13:1,272,240,513,1
2567,\n\n,QMM:p13:1,QMM:p13:2,240,216,457,1
2568,\n\n,QMM:p13:2,QMM:p13:3,216,340,557,1
2569,\n\n,QMM:p13:3,QMM:p14:0,340,250,591,1
2570,\n\n,QMM:p14:0,QMM:p15:0,250,73,323,0
2571,\n\n,QMM:p15:0,QMM:p15:1,73,116,190,1
2572,\n\n,QMM:p15:1,QMM:p15:2,116,118,235,1
2573,\n\n,QMM:p15:2,QMM:p15:3,118,64,182,0
2574,\n\n,QMM:p15:3,QMM:p15:4,64,75,140,1
2575,\n\n,QMM:p15:4,QMM:p16:0,75,62,137,0
2576,\n\n,QMM:p16:0,QMM:p16:1,62,147,209,0
2577,\n\n,QMM:p16:1,QMM:p16:2,147,164,312,1
2578,\n\n,QMM:p16:2,QMM:p17:0,164,67,231,0
2579,\n\n,QMM:p17:0,QMM:p17:1,67,157,225,1
2580,\n\n,QMM:p17:1,QMM:p17:2,157,138,295,0
2581,\n\n,QMM:p17:2,QMM:p17:3,138,85,223,0
2582,\n\n,QMM:p17:3,QMM:p17:4,85,100,185,0
2583,\n\n,QMM:p17:4,QMM:p17:5,100,30,130,0
2584,\n\n,QMM:p17:5,QMM:p18:0,30,131,161,0
2585,\n\n,QMM:p18:0,QMM:p18:1,131,99,230,0
2586,\n\n,QMM:p18:1,QMM:p18:2,99,96,196,1
2587,\n\n,QMM:p18:2,QMM:p18:3,96,105,202,1
2588,\n\n,QMM:p18:3,QMM:p18:4,105,75,181,1
2589,\n\n,QMM:p18:4,QMM:p19:0,75,72,147,0
2590,\n\n,QMM:p19:0,QMM:p20:0,72,259,332,1
2591,\n\n,QMM:p20:0,QMM:p20:1,259,73,332,0
2592,\n\n,QMM:p20:1,QMM:p20:2,73,162,235,0
2593,\n\n,QMM:p20:2,QMM:p21:0,162,35,198,1
2594,\n\n,QMM:p21:0,QMM:p21:1,35,267,302,0
2595,\n\n,QMM:p21:1,QMM:p21:2,267,103,370,0
2596,\n\n,QMM:p21:2,QMM:p21:3,103,263,366,0
2597,\n\n,QMM:p21:3,QMM:p21:4,263,36,299,0
2598,\n\n,QMM:p21:4,QMM:p22:0,36,47,83,0
2599,\n\n,QMM:p22:0,QMM:p22:1,47,222,269,0
2600,\n\n,QMM:p22:1,QMM:p22:2,222,86,308,0
2601,\n\n,QMM:p22:2,QMM:p22:3,86,146,233,1
2602,\n\n,QMM:p22:3,QMM:p22:4,146,61,207,0
2603,\n\n,QMM:p22:4,QMM:p23:0,61,299,360,0
2604,\n\n,QMM:p23:0,QMM:p23:1,299,41,340,0
2605,\n\n,QMM:p23:1,QMM:p24:0,41,216,257,0
2606,\n\n,QMM:p24:0,QMM:p24:1,216,286,502,0
2607,\n\n,QMM:p24:1,QMM:p25:0,286,177,463,0
2608,\n\n,QMM:p25:0,QMM:p26:0,177,68,245,0
2609,\n\n,QMM:p26:0,QMM:p27:0,68,69,137,0
2610,\n\n,QMM:p27:0,QMM:p27:1,69,223,292,0
2611,\n\n,QMM:p27:1,QMM:p27:2,223,173,396,0
2612,\n\n,QMM:p27:2,QMM:p27:3,173,24,197,0
2613,\n\n,QMM:p27:3,QMM:p28:0,24,227,251,0
2614,\n\n,QMM:p28:0,QMM:p28:1,227,173,400,0
2615,\n\n,QMM:p28:1,QMM:p28:2,173,77,250,0
2616,\n\n,QMM:p28:2,QMM:p28:3,77,73,150,0
2617,\n\n,QMM:p28:3,QMM:p29:0,73,215,288,0
2618,\n\n,QMM:p29:0,QMM:p29:1,215,42,257,0
2619,\n\n,QMM:p29:1,QMM:p29:2,42,122,164,0
2620,\n\n,QMM:p29:2,QMM:p30:0,122,247,369,0
2621,\n\n,QMM:p30:0,QMM:p30:1,247,70,317,0
2622,\n\n,QMM:p30:1,QMM:p31:0,70,175,245,0
2623,\n\n,QMM:p31:0,QMM:p31:1,175,73,248,0
2624,\n\n,QMM:p31:1,QMM:p32:0,73,39,112,0
2625,\n\n,QMM:p32:0,QMM:p32:1,39,255,294,0
2626,\n\n,QMM:p32:1,QMM:p32:2,255,54,309,0
2627,\n\n,QMM:p32:2,QMM:p32:3,54,274,328,0
2628,\n\n,QMM:p32:3,QMM:p32:4,274,179,453,0
2629,\n\n,QMM:p32:4,QMM:p32:5,179,159,338,0
2630,\n\n,QMM:p32:5,QMM:p33:0,159,142,301,0
2631,\n\n,QMM:p33:0,QMM:p33:1,142,239,381,0
2632,\n\n,QMM:p33:1,QMM:p33:2,239,196,435,0
2633,\n\n,QMM:p33:2,QMM:p33:3,196,221,417,0
2634,\n\n,QMM:p33:3,QMM:p34:0,221,167,388,0
2635,\n\n,QMM:p34:0,QMM:p34:1,167,193,361,1
2636,\n\n,QMM:p34:1,QMM:p34:2,193,290,484,1
2637,\n\n,QMM:p34:2,QMM:p34:3,290,284,574,0
2638,\n\n,QMM:p34:3,QMM:p35:0,284,279,564,1
2639,\n\n,QMM:p35:0,QMM:p35:1,279,278,557,0
2640,\n\n,QMM:p35:1,QMM:p36:0,278,226,504,0
2641,\n\n,QMM:p36:0,QMM:p36:1,226,260,486,0
2642,\n\n,QMM:p36:1,QMM:p36:2,260,105,365,0
2643,\n\n,QMM:p36:2,QMM:p37:0,105,249,354,0
2644,\n\n,QMM:p37:0,QMM:p37:1,249,59,308,0
2645,\n\n,QMM:p37:1,QMM:p37:2,59,295,354,0
2646,\n\n,QMM:p37:2,QMM:p37:3,295,274,570,1
2647,\n\n,QMM:p37:3,QMM:p37:4,274,47,322,1
2648,\n\n,QMM:p37:4,QMM:p38:0,47,308,355,0
2649,\n\n,QMM:p38:0,QMM:p38:1,308,54,363,1
2650,\n\n,QMM:p38:1,QMM:p38:2,54,242,296,0
2651,\n\n,QMM:p38:2,QMM:p38:3,242,190,432,0
2652,\n\n,QMM:p38:3,QMM:p39:0,190,233,423,0
2653,\n\n,QMM:p39:0,QMM:p39:1,233,264,497,0
2654,\n\n,QMM:p39:1,QMM:p39:2,264,265,529,0
2655,\n\n,QMM:p39:2,QMM:p39:3,265,45,310,0
2656,\n\n,QMM:p39:3,QMM:p40:0,45,295,340,0
2657,\n\n,QMM:p40:0,QMM:p40:1,295,244,539,0
2658,\n\n,QMM:p40:1,QMM:p40:2,244,89,333,0
2659,\n\n,QMM:p40:2,QMM:p41:0,89,222,311,0
2660,\n\n,QMM:p41:0,QMM:p41:1,222,182,404,0
2661,\n\n,QMM:p41:1,QMM:p41:2,182,286,468,0
2662,\n\n,QMM:p41:2,QMM:p42:0,286,112,398,0
2663,\n\n,QMM:p42:0,QMM:p42:1,112,269,381,0
2664,\n\n,QMM:p42:1,QMM:p42:2,269,58,327,0
2665,\n\n,QMM:p42:2,QMM:p42:3,58,241,299,0
2666,\n\n,QMM:p42:3,QMM:p43:0,241,246,487,0
2667,\n\n,QMM:p43:0,QMM:p43:1,246,136,382,0
2668,\n\n,QMM:p43:1,QMM:p43:2,136,63,199,0
2669,\n\n,QMM:p43:2,QMM:p43:3,63,264,327,0
2670,\n\n,QMM:p43:3,QMM:p43:4,264,89,353,0
2671,\n\n,QMM:p43:4,QMM:p44:0,89,260,349,0
2672,\n\n,QMM:p44:0,QMM:p44:1,260,65,326,1
2673,\n\n,QMM:p44:1,QMM:p44:2,65,269,334,0
2674,\n\n,QMM:p44:2,QMM:p44:3,269,86,356,1
2675,\n\n,QMM:p44:3,QMM:p45:0,86,104,190,0
2676,\n\n,QMM:p45:0,QMM:p45:1,104,248,352,0
2677,\n\n,QMM:p45:1,QMM:p45:2,248,32,280,0
2678,\n\n,QMM:p45:2,QMM:p45:3,32,159,191,0
2679,\n\n,QMM:p45:3,QMM:p46:0,159,218,377,0
2680,\n\n,QMM:p46:0,QMM:p46:1,218,294,512,0
2681,\n\n,QMM:p46:1,QMM:p46:2,294,109,403,0
2682,\n\n,QMM:p46:2,QMM:p46:3,109,154,263,0
2683,\n\n,QMM:p46:3,QMM:p47:0,154,95,249,0
2684,\n\n,QMM:p47:0,QMM:p48:0,95,270,365,0
2685,\n\n,QMM:p48:0,QMM:p48:1,270,248,518,0
2686,\n\n,QMM:p48:1,QMM:p48:2,248,55,303,0
2687,\n\n,QMM:p48:2,QMM:p49:0,55,281,336,0
2688,\n\n,QMM:p49:0,QMM:p49:1,281,208,489,0
2689,\n\n,QMM:p49:1,QMM:p50:0,208,227,436,1
2690,\n\n,QMM:p50:0,QMM:p50:1,227,192,419,0
2691,\n\n,QMM:p50:1,QMM:p51:0,192,278,470,0
2692,\n\n,QMM:p51:0,QMM:p51:1,278,226,504,0
2693,\n\n,QMM:p51:1,QMM:p51:2,226,212,438,0
2694,\n\n,QMM:p51:2,QMM:p52:0,212,242,454,0
2695,\n\n,QMM:p52:0,QMM:p52:1,242,208,451,1
2696,\n\n,QMM:p52:1,QMM:p53:0,208,238,446,0
2697,\n\n,QMM:p53:0,QMM:p53:1,238,79,318,1
2698,\n\n,QMM:p53:1,QMM:p53:2,79,135,215,1
2699,\n\n,QMM:p53:2,QMM:p53:3,135,269,404,0
2700,\n\n,QMM:p53:3,QMM:p53:4,269,86,355,0
2701,\n\n,QMM:p53:4,QMM:p54:0,86,295,381,0
2702,\n\n,QMM:p54:0,QMM:p54:1,295,295,590,0
2703,\n\n,QMM:p54:1,QMM:p54:2,295,146,441,0
2704,\n\n,QMM:p54:2,QMM:p55:0,146,295,442,1
2705,\n\n,QMM:p55:0,QMM:p55:1,295,274,569,0
2706,\n\n,QMM:p55:1,QMM:p55:2,274,120,394,0
2707,\n\n,QMM:p55:2,QMM:p56:0,120,263,383,0
2708,\n\n,QMM:p56:0,QMM:p56:1,263,265,528,0
2709,\n\n,QMM:p56:1,QMM:p56:2,265,151,416,0
2710,\n\n,QMM:p56:2,QMM:p57:0,151,113,264,0
2711,\n\n,QMM:p57:0,QMM:p57:1,113,269,383,1
2712,\n\n,QMM:p57:1,QMM:p57:2,269,183,453,1
2713,\n\n,QMM:p57:2,QMM:p57:3,183,281,464,0
2714,\n\n,QMM:p57:3,QMM:p58:0,281,271,552,0
2715,\n\n,QMM:p58:0,QMM:p58:1,271,280,551,0
2716,\n\n,QMM:p58:1,QMM:p58:2,280,51,331,0
2717,\n\n,QMM:p58:2,QMM:p59:0,51,281,333,1
2718,\n\n,QMM:p59:0,QMM:p59:1,281,319,601,1
2719,\n\n,QMM:p59:1,QMM:p59:2,319,40,359,0
2720,\n\n,QMM:p59:2,QMM:p60:0,40,234,274,0
2721,\n\n,QMM:p60:0,QMM:p60:1,234,36,270,0
2722,\n\n,QMM:p60:1,QMM:p61:0,36,97,133,0
2723,\n\n,QMM:p61:0,QMM:p62:0,97,275,372,0
2724,\n\n,QMM:p62:0,QMM:p62:1,275,152,427,0
2725,\n\n,QMM:p62:1,QMM:p63:0,152,95,247,0
2726,\n\n,QMM:p63:0,QMM:p64:0,95,95,190,0
2727,\n\n,QMM:p64:0,QMM:p65:0,95,276,371,0
2728,\n\n,QMM:p65:0,QMM:p65:1,276,286,562,0
2729,\n\n,QMM:p65:1,QMM:p65:2,286,37,323,0
2730,\n\n,QMM:p65:2,QMM:p66:0,37,244,281,0
2731,\n\n,QMM:p66:0,QMM:p66:1,244,141,385,0
2732,\n\n,QMM:p66:1,QMM:p67:0,141,174,315,0
2733,\n\n,QMM:p67:0,QMM:p67:1,174,266,441,1
2734,\n\n,QMM:p67:1,QMM:p67:2,266,286,552,0
2735,\n\n,QMM:p67:2,QMM:p67:3,286,62,348,0
2736,\n\n,QMM:p67:3,QMM:p68:0,62,307,369,0
2737,\n\n,QMM:p68:0,QMM:p68:1,307,45,353,1
2738,\n\n,QMM:p68:1,QMM:p68:2,45,211,256,0
2739,\n\n,QMM:p68:2,QMM:p69:0,211,210,421,0
2740,\n\n,QMM:p69:0,QMM:p69:1,210,220,431,1
2741,\n\n,QMM:p69:1,QMM:p69:2,220,240,461,1
2742,\n\n,QMM:p69:2,QMM:p69:3,240,86,327,1
2743,\n\n,QMM:p69:3,QMM:p70:0,86,251,337,0
2744,\n\n,QMM:p70:0,QMM:p70:1,251,203,454,0
2745,\n\n,QMM:p70:1,QMM:p70:2,203,156,359,0
2746,\n\n,QMM:p70:2,QMM:p71:0,156,258,414,0
2747,\n\n,QMM:p71:0,QMM:p71:1,258,215,474,1
2748,\n\n,QMM:p71:1,QMM:p72:0,215,278,493,0
2749,\n\n,QMM:p72:0,QMM:p72:1,278,112,391,1
2750,\n\n,QMM:p72:1,QMM:p73:0,112,303,415,0
2751,\n\n,QMM:p73:0,QMM:p73:1,303,230,533,0
2752,\n\n,QMM:p73:1,QMM:p74:0,230,284,514,0
2753,\n\n,QMM:p74:0,QMM:p74:1,284,284,568,0
2754,\n\n,QMM:p74:1,QMM:p74:2,284,116,400,0
2755,\n\n,QMM:p74:2,QMM:p75:0,116,101,217,0
2756,\n\n,QMM:p75:0,QMM:p75:1,101,179,280,0
2757,\n\n,QMM:p75:1,QMM:p75:2,179,132,311,0
2758,\n\n,QMM:p75:2,QMM:p75:3,132,254,386,0
2759,\n\n,QMM:p75:3,QMM:p76:0,254,202,456,0
2760,\n\n,QMM:p76:0,QMM:p76:1,202,126,328,0
2761,\n\n,QMM:p76:1,QMM:p76:2,126,215,342,1
2762,\n\n,QMM:p76:2,QMM:p76:3,215,180,395,0
2763,\n\n,QMM:p76:3,QMM:p77:0,180,261,441,0
2764,\n\n,QMM:p77:0,QMM:p77:1,261,287,548,0
2765,\n\n,QMM:p77:1,QMM:p78:0,287,204,491,0
2766,\n\n,QMM:p78:0,QMM:p78:1,204,254,458,0
2767,\n\n,QMM:p78:1,QMM:p78:2,254,261,515,0
2768,\n\n,QMM:p78:2,QMM:p79:0,261,235,496,0
2769,\n\n,QMM:p79:0,QMM:p79:1,235,286,522,1
2770,\n\n,QMM:p79:1,QMM:p79:2,286,154,440,0
2771,\n\n,QMM:p79:2,QMM:p80:0,154,262,416,0
2772,\n\n,QMM:p80:0,QMM:p80:1,262,269,531,0
2773,\n\n,QMM:p80:1,QMM:p80:2,269,137,406,0
2774,\n\n,QMM:p80:2,QMM:p81:0,137,240,378,1
2775,\n\n,QMM:p81:0,QMM:p81:1,240,268,508,0
2776,\n\n,QMM:p81:1,QMM:p81:2,268,108,376,0
2777,\n\n,QMM:p81:2,QMM:p82:0,108,336,444,0
2778,\n\n,QMM:p82:0,QMM:p82:1,336,249,585,0
2779,\n\n,QMM:p82:1,QMM:p82:2,249,210,459,0
2780,\n\n,QMM:p82:2,QMM:p83:0,210,240,450,0
2781,\n\n,QMM:p83:0,QMM:p83:1,240,190,430,0
2782,\n\n,QMM:p83:1,QMM:p83:2,190,202,393,1
2783,\n\n,QMM:p83:2,QMM:p84:0,202,214,416,0
2784,\n\n,QMM:p84:0,QMM:p84:1,214,256,470,0
2785,\n\n,QMM:p84:1,QMM:p84:2,256,46,302,0
2786,\n\n,QMM:p84:2,QMM:p85:0,46,124,171,1
